time,stage,bno_accelMag, bno_accel X,bno_accel Y,bno_accel Z,bno_orien W,bno_orien X,bno_orien Y,bno_orien Z,bar_alt,bar_pressure,bar_temp,gps_angle,gpsPos lon,gpsPos lat,gpsPos alt
1905.17,2,24.59,14.35,-6.7,18.81,0.15,0.42,-0.84,0.31,1847.83,0,0,140.15,-75.8713792,39.0860896,1815.27
1905.28,2,32.85,16.17,-15.51,24.03,0.24,0.29,-0.91,0.15,1843.03,0,0,140.15,-75.8713792,39.0860896,1815.27
1905.39,2,21.27,11.63,-13.52,11.6,0.37,0.2,-0.9,-0.04,1839.9,0,0,140.15,-75.8713792,39.0860896,1815.27
1905.49,2,7.75,-0.65,-7.7,-0.6,0.53,0.12,-0.81,-0.22,1822.59,0,0,140.15,-75.8713792,39.0860896,1815.27
1905.6,2,21.31,-20.09,-6.3,3.29,0.67,0,-0.64,-0.38,1820.89,0,0,140.15,-75.8713792,39.0860896,1815.27
1905.71,2,17.79,-15.09,-6.08,7.19,0.71,-0.15,-0.46,-0.5,1826.8,0,0,140.15,-75.8713792,39.0860896,1815.27
1905.81,2,18.58,-8.05,1.25,16.7,0.69,-0.28,-0.29,-0.6,1825.94,0,0,140.15,-75.8713792,39.0860896,1815.27
1905.92,2,15.05,-8.29,-0.51,12.55,0.63,-0.39,-0.16,-0.65,1814.41,0,0,140.15,-75.8713792,39.0860896,1815.27
1906.03,2,13.04,-4.47,-1.16,12.2,0.57,-0.46,-0.1,-0.67,1811.11,0,0,140.15,-75.8713792,39.0860896,1815.27
1906.25,2,9.78,-0.61,-2.68,9.39,0.5,-0.52,-0.07,-0.69,1797.29,0,0,148.8,-75.8712896,39.0860128,1771.57
1906.36,2,9.96,-3.74,-4.35,8.14,0.51,-0.53,-0.07,-0.67,1796.24,0,0,148.8,-75.8712896,39.0860128,1771.57
1906.46,2,12.72,-7.74,-5.93,8.17,0.55,-0.52,-0.09,-0.64,1792.53,0,0,148.8,-75.8712896,39.0860128,1771.57
1906.57,2,18.35,-11.52,-5.77,13.06,0.62,-0.48,-0.12,-0.61,1789.25,0,0,148.8,-75.8712896,39.0860128,1771.57
1906.67,2,19.96,-14.44,-3.66,13.29,0.68,-0.4,-0.16,-0.6,1789.68,0,0,148.8,-75.8712896,39.0860128,1771.57
1906.78,2,19.28,-10.22,1.12,16.31,0.71,-0.27,-0.24,-0.6,1787.87,0,0,148.8,-75.8712896,39.0860128,1771.57
1906.89,2,10.95,0.42,-0.74,10.92,0.69,-0.13,-0.34,-0.62,1788.28,0,0,148.8,-75.8712896,39.0860128,1771.57
1906.99,2,10.57,0.66,-1.05,10.5,0.67,-0.03,-0.43,-0.6,1786.03,0,0,148.8,-75.8712896,39.0860128,1771.57
1907.1,2,11.19,1.57,-2.4,10.82,0.67,0.07,-0.49,-0.56,1772.82,0,0,148.8,-75.8712896,39.0860128,1771.57
1907.27,2,7.47,2.58,-1.7,6.81,0.68,0.19,-0.53,-0.47,1766.36,0,0,164.91,-75.8712448,39.08592,1738.05
1907.38,2,12.7,-5.41,-0.68,11.47,0.69,0.23,-0.53,-0.43,1759.57,0,0,164.91,-75.8712448,39.08592,1738.05
1907.48,2,13.36,-0.47,0,13.36,0.7,0.24,-0.53,-0.42,1752.69,0,0,164.91,-75.8712448,39.08592,1738.05
1907.59,2,12.37,0.33,-0.31,12.36,0.7,0.2,-0.52,-0.45,1751.53,0,0,164.91,-75.8712448,39.08592,1738.05
1907.7,2,10.55,1.45,-3.54,9.84,0.7,0.12,-0.5,-0.5,1749.29,0,0,164.91,-75.8712448,39.08592,1738.05
1907.81,2,11.69,7.43,-4.21,7.99,0.71,0.04,-0.45,-0.54,1748.97,0,0,164.91,-75.8712448,39.08592,1738.05
1907.92,2,6.19,-0.95,-3.55,4.98,0.76,-0.03,-0.34,-0.55,1757.39,0,0,164.91,-75.8712448,39.08592,1738.05
1908.03,2,10.74,-5.1,-1.6,9.32,0.81,-0.1,-0.22,-0.53,1758.01,0,0,164.91,-75.8712448,39.08592,1738.05
1908.13,2,17.45,-4.43,-2.11,16.75,0.83,-0.17,-0.12,-0.52,1750.5,0,0,164.91,-75.8712448,39.08592,1738.05
1908.25,2,14.72,-1.83,-2.49,14.39,0.83,-0.24,-0.05,-0.51,1740.27,0,0,169.54,-75.8712128,39.0858208,1706.66
1908.36,2,15.22,-5.85,-3,13.73,0.8,-0.28,-0.04,-0.53,1738.62,0,0,169.54,-75.8712128,39.0858208,1706.66
1908.46,2,7.76,-2.19,-4.91,5.59,0.77,-0.29,-0.07,-0.56,1730.06,0,0,169.54,-75.8712128,39.0858208,1706.66
1908.57,2,7.18,0.97,-2.61,6.62,0.75,-0.27,-0.12,-0.6,1727.4,0,0,169.54,-75.8712128,39.0858208,1706.66
1908.68,2,9.94,7.63,-1.46,6.2,0.73,-0.24,-0.15,-0.63,1726.22,0,0,169.54,-75.8712128,39.0858208,1706.66
1908.79,2,9.36,1.62,-0.54,9.21,0.73,-0.2,-0.18,-0.63,1726.9,0,0,169.54,-75.8712128,39.0858208,1706.66
1908.89,2,10.21,3.01,0.83,9.72,0.74,-0.17,-0.18,-0.62,1727.12,0,0,169.54,-75.8712128,39.0858208,1706.66
1909,2,13.28,1.48,2.68,12.92,0.77,-0.15,-0.19,-0.59,1724.96,0,0,169.54,-75.8712128,39.0858208,1706.66
1909.1,2,13.47,-1.93,2.32,13.13,0.8,-0.14,-0.2,-0.55,1721.06,0,0,169.54,-75.8712128,39.0858208,1706.66
1909.21,2,10.49,-2.67,0.71,10.12,0.82,-0.14,-0.23,-0.51,1716.59,0,0,169.54,-75.8712128,39.0858208,1706.66
1909.32,2,8.34,-2.26,-0.83,7.99,0.83,-0.13,-0.26,-0.47,1711.91,0,0,162.9,-75.8711808,39.0857024,1676.61
1909.43,2,6.05,0,-3.79,4.71,0.85,-0.11,-0.29,-0.43,1708.97,0,0,162.9,-75.8711808,39.0857024,1676.61
1909.53,2,7.95,-2.51,-4.31,6.18,0.85,-0.06,-0.31,-0.42,1707.61,0,0,162.9,-75.8711808,39.0857024,1676.61
1909.64,2,8.6,-4.18,-4.26,6.2,0.85,0.02,-0.31,-0.43,1704.8,0,0,162.9,-75.8711808,39.0857024,1676.61
1909.74,2,8.71,0.06,1.02,8.65,0.83,0.09,-0.3,-0.46,1703.79,0,0,162.9,-75.8711808,39.0857024,1676.61
1909.85,2,11.31,0.25,0.14,11.3,0.8,0.15,-0.28,-0.5,1705.29,0,0,162.9,-75.8711808,39.0857024,1676.61
1909.95,2,12.78,-0.23,-1.44,12.7,0.78,0.17,-0.26,-0.54,1704.5,0,0,162.9,-75.8711808,39.0857024,1676.61
1910.06,2,10.38,1.02,-2.78,9.95,0.77,0.15,-0.24,-0.58,1703.27,0,0,162.9,-75.8711808,39.0857024,1676.61
1910.17,2,7.93,2.94,-2.32,6.99,0.77,0.1,-0.2,-0.6,1703.67,0,0,162.9,-75.8711808,39.0857024,1676.61
1910.28,2,9.53,3.96,-1.28,8.57,0.77,0.05,-0.16,-0.61,1702.25,0,0,162.9,-75.8711808,39.0857024,1676.61
1910.45,2,9.36,1.22,-0.55,9.27,0.8,-0.08,-0.08,-0.59,1706.13,0,0,166.05,-75.871136,39.085552,1640.85
1910.56,2,11.81,2.59,2.4,11.27,0.81,-0.17,-0.03,-0.56,1698.04,0,0,166.05,-75.871136,39.085552,1640.85
1910.66,2,9.77,-1.57,1.94,9.45,0.82,-0.27,-0.01,-0.51,1681.85,0,0,166.05,-75.871136,39.085552,1640.85
1910.77,2,7.15,-2.03,0.77,6.82,0.81,-0.38,-0.02,-0.44,1673.24,0,0,166.05,-75.871136,39.085552,1640.85
1910.88,2,7.42,-3.51,-1.7,6.31,0.8,-0.46,-0.04,-0.38,1666.51,0,0,166.05,-75.871136,39.085552,1640.85
1910.98,2,8.34,-3.16,-3.76,6.74,0.8,-0.5,-0.05,-0.33,1658.61,0,0,166.05,-75.871136,39.085552,1640.85
1911.09,2,10.17,-2.97,-6.48,7.26,0.81,-0.51,-0.06,-0.29,1658.02,0,0,166.05,-75.871136,39.085552,1640.85
1911.2,2,10.43,-1.59,-0.36,10.3,0.82,-0.49,-0.05,-0.27,1658.02,0,0,166.05,-75.871136,39.085552,1640.85
1911.3,2,10.9,-1.07,0.12,10.85,0.85,-0.45,-0.05,-0.27,1652.89,0,0,166.05,-75.871136,39.085552,1640.85
1911.47,2,10.02,-1.42,-0.45,9.91,0.89,-0.35,-0.06,-0.29,1650.67,0,0,165.48,-75.8710848,39.0854144,1610.89
1911.58,2,10.2,-1.09,-0.11,10.14,0.9,-0.29,-0.09,-0.31,1657.14,0,0,165.48,-75.8710848,39.0854144,1610.89
1911.69,2,8.51,-1.38,-0.12,8.4,0.91,-0.21,-0.13,-0.33,1657.31,0,0,165.48,-75.8710848,39.0854144,1610.89
1911.8,2,8.07,-1.26,0.42,7.96,0.92,-0.13,-0.16,-0.34,1655.5,0,0,165.48,-75.8710848,39.0854144,1610.89
1911.92,2,7.89,-0.62,0.76,7.83,0.92,-0.05,-0.2,-0.34,1658.45,0,0,165.48,-75.8710848,39.0854144,1610.89
1912.03,2,9.61,-1.27,-0.13,9.52,0.91,0,-0.22,-0.35,1657.54,0,0,165.48,-75.8710848,39.0854144,1610.89
1912.14,2,10.82,-3.37,-1.65,10.15,0.91,0.05,-0.23,-0.35,1655.68,0,0,165.48,-75.8710848,39.0854144,1610.89
1912.25,2,11.33,-3.8,-0.95,10.63,0.9,0.07,-0.24,-0.36,1648.37,0,0,165.48,-75.8710848,39.0854144,1610.89
1912.35,2,11.85,-2.78,-0.23,11.51,0.89,0.08,-0.25,-0.38,1646.25,0,0,165.48,-75.8710848,39.0854144,1610.89
1912.47,2,11.38,-1.97,0.85,11.18,0.87,0.06,-0.27,-0.41,1643.79,0,0,163.06,-75.8710336,39.0852768,1579.97
1912.58,2,7.53,2.02,1.99,6.98,0.85,0.03,-0.28,-0.45,1643.71,0,0,163.06,-75.8710336,39.0852768,1579.97
1912.69,2,8.99,-4.34,-1.71,7.69,0.83,-0.02,-0.27,-0.49,1638.48,0,0,163.06,-75.8710336,39.0852768,1579.97
1912.79,2,7.62,-1.26,-0.06,7.52,0.82,-0.07,-0.23,-0.52,1624.48,0,0,163.06,-75.8710336,39.0852768,1579.97
1912.9,2,11.25,-4.72,-0.14,10.21,0.81,-0.1,-0.18,-0.55,1620.21,0,0,163.06,-75.8710336,39.0852768,1579.97
1913.01,2,10.82,-0.16,1.04,10.77,0.82,-0.15,-0.1,-0.55,1620.61,0,0,163.06,-75.8710336,39.0852768,1579.97
1913.11,2,14.67,2.03,2.94,14.23,0.82,-0.2,-0.04,-0.53,1610.63,0,0,163.06,-75.8710336,39.0852768,1579.97
1913.22,2,11.45,0.15,1.74,11.32,0.83,-0.27,0,-0.48,1605.99,0,0,163.06,-75.8710336,39.0852768,1579.97
1913.32,2,8.2,-1.49,-0.42,8.05,0.84,-0.33,0,-0.42,1594.12,0,0,163.06,-75.8710336,39.0852768,1579.97
1913.43,2,4.57,-3.14,-2.8,1.78,0.85,-0.39,0,-0.36,1587.47,0,0,163.06,-75.8710336,39.0852768,1579.97
1913.65,2,7.31,-1.48,-4.38,5.65,0.88,-0.42,-0.02,-0.23,1582.09,0,0,156.89,-75.8709632,39.0851168,1543.32
1913.76,2,10.98,-1.17,0.06,10.92,0.9,-0.39,-0.01,-0.18,1575.86,0,0,156.89,-75.8709632,39.0851168,1543.32
1913.86,2,13.01,-1.49,-3.71,12.38,0.93,-0.35,0,-0.14,1576.5,0,0,156.89,-75.8709632,39.0851168,1543.32
1913.97,2,11.72,0.13,0.43,11.71,0.95,-0.3,0,-0.12,1574.81,0,0,156.89,-75.8709632,39.0851168,1543.32
1914.07,2,16.68,0.32,4.77,15.99,0.96,-0.25,-0.03,-0.12,1577.1,0,0,156.89,-75.8709632,39.0851168,1543.32
1914.18,2,13.97,-3.15,-5.03,12.64,0.97,-0.21,-0.07,-0.12,1578.64,0,0,156.89,-75.8709632,39.0851168,1543.32
1914.29,2,11.69,-4.13,-3.18,10.46,0.97,-0.17,-0.13,-0.12,1576.29,0,0,156.89,-75.8709632,39.0851168,1543.32
1914.39,2,10.93,-6.29,-2.72,8.52,0.96,-0.13,-0.2,-0.15,1577.24,0,0,156.89,-75.8709632,39.0851168,1543.32
1914.5,2,6.75,-5.48,-2.91,2.67,0.93,-0.08,-0.28,-0.21,1586.31,0,0,156.89,-75.8709632,39.0851168,1543.32
1914.67,2,8.93,-8.6,-2.37,-0.29,0.87,0.02,-0.35,-0.35,1553.64,0,0,159.94,-75.8708864,39.0849888,1512.42
1914.78,2,4.17,-2.18,3.4,-1.01,0.82,0.09,-0.34,-0.46,1551.6,0,0,159.94,-75.8708864,39.0849888,1512.42
1914.88,2,11.69,0.28,5.77,10.16,0.75,0.17,-0.3,-0.57,1554.76,0,0,159.94,-75.8708864,39.0849888,1512.42
1914.98,2,16.38,-0.37,2.16,16.23,0.69,0.23,-0.24,-0.64,1567.12,0,0,159.94,-75.8708864,39.0849888,1512.42
1915.09,2,19.97,3.9,-3.16,19.33,0.65,0.23,-0.18,-0.7,1563.93,0,0,159.94,-75.8708864,39.0849888,1512.42
1915.2,2,14.85,0.62,-2.34,14.65,0.64,0.17,-0.13,-0.74,1563.86,0,0,159.94,-75.8708864,39.0849888,1512.42
1915.31,2,12.4,0.48,-0.23,12.39,0.65,0.04,-0.06,-0.75,1557.97,0,0,159.94,-75.8708864,39.0849888,1512.42
1915.41,2,13.04,1.36,3.88,12.38,0.65,-0.13,0,-0.75,1556.54,0,0,159.94,-75.8708864,39.0849888,1512.42
1915.52,2,10.82,6.81,4.88,6.85,0.62,-0.32,0.06,-0.72,1529.81,0,0,159.94,-75.8708864,39.0849888,1512.42
1915.69,2,5.63,0.95,-0.57,-5.52,0.52,-0.6,0.12,-0.6,1503.06,0,0,153.11,-75.8708288,39.0848576,1480.99
1915.8,2,5.2,0.17,3.91,-3.41,0.46,-0.74,0.14,-0.47,1502.16,0,0,153.11,-75.8708288,39.0848576,1480.99
1915.93,2,11.72,-9.73,2.74,5.93,0.41,-0.86,0.14,-0.27,1507.41,0,0,153.11,-75.8708288,39.0848576,1480.99
1916.03,2,15.55,-7.29,0.04,13.74,0.4,-0.9,0.11,-0.12,1514.72,0,0,153.11,-75.8708288,39.0848576,1480.99
1916.14,2,16.14,-1.56,-1.91,15.95,0.41,-0.91,0.08,0,1504.68,0,0,153.11,-75.8708288,39.0848576,1480.99
1916.24,2,17.86,1.67,-6.31,16.63,0.44,-0.9,0.05,0.06,1486.1,0,0,153.11,-75.8708288,39.0848576,1480.99
1916.35,2,16.2,2.39,-4.84,15.28,0.48,-0.87,0.04,0.07,1476.57,0,0,153.11,-75.8708288,39.0848576,1480.99
1916.45,2,15.95,-0.46,-3.99,15.43,0.54,-0.84,0.02,0.03,1472.09,0,0,153.11,-75.8708288,39.0848576,1480.99
1916.56,2,17.06,-5.22,-4.54,15.59,0.59,-0.81,-0.01,-0.06,1470.42,0,0,153.11,-75.8708288,39.0848576,1480.99
1916.68,2,16.82,-13,-4.71,9.57,0.63,-0.74,-0.06,-0.21,1477.09,0,0,150.39,-75.8707456,39.0847456,1448.86
1916.79,2,12.47,-12.45,0.41,0.5,0.65,-0.66,-0.12,-0.35,1483.39,0,0,150.39,-75.8707456,39.0847456,1448.86
1916.89,2,7.15,-6.12,-0.98,-3.57,0.66,-0.53,-0.2,-0.49,1459.21,0,0,150.39,-75.8707456,39.0847456,1448.86
1917,2,5.1,2.05,4.2,-2.04,0.66,-0.37,-0.28,-0.59,1461.87,0,0,150.39,-75.8707456,39.0847456,1448.86
1917.1,2,3.8,-1.85,3.15,-1.06,0.65,-0.18,-0.35,-0.65,1468.94,0,0,150.39,-75.8707456,39.0847456,1448.86
1917.21,2,13.31,8.81,3.36,9.4,0.61,0,-0.41,-0.68,1472.35,0,0,150.39,-75.8707456,39.0847456,1448.86
1917.32,2,17.35,-2.96,4.84,16.4,0.57,0.16,-0.45,-0.67,1461.54,0,0,150.39,-75.8707456,39.0847456,1448.86
1917.43,2,22.12,-10.61,3.23,19.14,0.54,0.27,-0.47,-0.65,1457.87,0,0,150.39,-75.8707456,39.0847456,1448.86
1917.53,2,23.49,0.61,-0.99,23.46,0.53,0.3,-0.47,-0.63,1451.7,0,0,150.39,-75.8707456,39.0847456,1448.86
1917.64,2,19.51,0.55,2.56,19.33,0.59,0.25,-0.47,-0.6,1452.62,0,0,150.39,-75.8707456,39.0847456,1448.86
1917.86,2,7.01,-5.22,-4.65,-0.6,0.75,0,-0.39,-0.53,1439.69,0,0,149,-75.870656,39.0846144,1410.08
1917.97,2,12.54,-9.66,-7.7,2.16,0.78,-0.11,-0.32,-0.52,1447.42,0,0,149,-75.870656,39.0846144,1410.08
1918.08,2,17.32,-14.8,-6.22,6.49,0.79,-0.18,-0.21,-0.54,1448.32,0,0,149,-75.870656,39.0846144,1410.08
1918.19,2,18.63,2.97,4.17,17.91,0.78,-0.21,-0.09,-0.58,1440.47,0,0,149,-75.870656,39.0846144,1410.08
1918.29,2,18.9,-0.07,0.31,18.9,0.77,-0.24,0,-0.59,1429.36,0,0,149,-75.870656,39.0846144,1410.08
1918.4,2,16.57,3.58,-0.24,16.17,0.75,-0.3,0.04,-0.58,1426.48,0,0,149,-75.870656,39.0846144,1410.08
1918.5,2,10.83,2.76,1.39,10.38,0.74,-0.37,0.02,-0.55,1419.24,0,0,149,-75.870656,39.0846144,1410.08
1918.61,2,5.35,-1.01,-1.78,4.95,0.74,-0.44,-0.02,-0.5,1411.74,0,0,149,-75.870656,39.0846144,1410.08
1918.71,2,6.49,-2.5,-5.18,3.01,0.76,-0.47,-0.04,-0.45,1407.38,0,0,149,-75.870656,39.0846144,1410.08
1918.88,2,11.47,-3.67,-2.94,10.46,0.82,-0.44,-0.06,-0.37,1407.24,0,0,153.33,-75.8705792,39.084512,1379.85
1918.99,2,16.85,-3.83,0.75,16.39,0.85,-0.37,-0.09,-0.35,1405.88,0,0,153.33,-75.8705792,39.084512,1379.85
1919.1,2,11.57,-3.4,0.79,11.03,0.88,-0.29,-0.15,-0.35,1410.98,0,0,153.33,-75.8705792,39.084512,1379.85
1919.21,2,13.44,-7.53,-1.58,11.02,0.89,-0.19,-0.25,-0.34,1410.94,0,0,153.33,-75.8705792,39.084512,1379.85
1919.31,2,6.33,-3.16,-2.14,5.04,0.87,-0.08,-0.36,-0.31,1400.85,0,0,153.33,-75.8705792,39.084512,1379.85
1919.42,2,8.85,-5.96,-6.05,2.52,0.84,0.05,-0.46,-0.28,1386.42,0,0,153.33,-75.8705792,39.084512,1379.85
1919.52,2,2.98,2.15,0.95,1.82,0.78,0.19,-0.53,-0.28,1375.26,0,0,153.33,-75.8705792,39.084512,1379.85
1919.63,2,11.37,4.97,7.71,6.71,0.67,0.31,-0.6,-0.3,1370.23,0,0,153.33,-75.8705792,39.084512,1379.85
1919.73,2,14.12,-0.92,2.6,13.84,0.57,0.38,-0.65,-0.34,1363.77,0,0,153.33,-75.8705792,39.084512,1379.85
1919.85,2,15.93,1.33,1.76,15.78,0.51,0.42,-0.67,-0.35,1360.43,0,0,159.65,-75.870528,39.0844032,1349.89
1919.96,2,16.18,1.85,3.13,15.77,0.52,0.44,-0.67,-0.3,1360.78,0,0,159.65,-75.870528,39.0844032,1349.89
1920.07,2,10.07,1.73,2.75,9.53,0.55,0.46,-0.65,-0.24,1353.43,0,0,159.65,-75.870528,39.0844032,1349.89
1920.17,2,7.61,0.2,2.06,7.32,0.61,0.47,-0.61,-0.16,1350.26,0,0,159.65,-75.870528,39.0844032,1349.89
1920.28,2,15.63,-11.47,-9.5,4.75,0.66,0.47,-0.57,-0.12,1348.51,0,0,159.65,-75.870528,39.0844032,1349.89
1920.38,2,6.9,0.78,0.96,6.79,0.72,0.45,-0.51,-0.13,1342.51,0,0,159.65,-75.870528,39.0844032,1349.89
1920.49,2,10.51,-2.72,-0.32,10.15,0.77,0.41,-0.45,-0.17,1342.13,0,0,159.65,-75.870528,39.0844032,1349.89
1920.6,2,13.94,-5.89,-2.66,12.35,0.82,0.35,-0.39,-0.21,1342.54,0,0,159.65,-75.870528,39.0844032,1349.89
1920.71,2,17.21,-6.98,-4.51,15.08,0.86,0.24,-0.35,-0.27,1343.75,0,0,159.65,-75.870528,39.0844032,1349.89
1920.81,2,9.49,-3.39,-1.68,8.71,0.88,0.1,-0.31,-0.35,1348.65,0,0,159.65,-75.870528,39.0844032,1349.89
1920.92,2,10.06,-3.09,-0.84,9.54,0.86,-0.04,-0.28,-0.42,1349.44,0,0,159.37,-75.8704576,39.0842976,1320.74
1921.03,2,8.76,-0.2,-1.16,8.68,0.81,-0.19,-0.23,-0.51,1340.62,0,0,159.37,-75.8704576,39.0842976,1320.74
1921.13,2,5.88,1.35,-2.3,5.24,0.75,-0.3,-0.16,-0.57,1334.7,0,0,159.37,-75.8704576,39.0842976,1320.74
1921.24,2,9.6,4.54,0.95,8.41,0.69,-0.39,-0.07,-0.6,1329.6,0,0,159.37,-75.8704576,39.0842976,1320.74
1921.34,2,8.8,-1.86,-0.74,8.57,0.66,-0.47,0.01,-0.59,1323.79,0,0,159.37,-75.8704576,39.0842976,1320.74
1921.45,2,11.47,-1.07,0.09,11.42,0.64,-0.52,0.08,-0.56,1323.45,0,0,159.37,-75.8704576,39.0842976,1320.74
1921.56,2,13.02,-1.53,0.31,12.92,0.64,-0.55,0.12,-0.52,1316.87,0,0,159.37,-75.8704576,39.0842976,1320.74
1921.67,2,14.59,-6.05,-3.77,12.73,0.67,-0.55,0.12,-0.49,1314.17,0,0,159.37,-75.8704576,39.0842976,1320.74
1921.77,2,13.41,-2.71,-1.19,13.08,0.7,-0.51,0.1,-0.49,1315.65,0,0,159.37,-75.8704576,39.0842976,1320.74
1921.93,2,7.24,-1.06,-0.91,7.11,0.76,-0.4,0,-0.51,1313.34,0,0,159.37,-75.8704576,39.0842976,1320.74
1922.05,2,6.85,-2.07,-1.48,6.36,0.79,-0.28,-0.12,-0.53,1308.95,0,0,158.61,-75.8703808,39.0841632,1287.16
1922.16,2,6.05,-0.5,-1.36,5.87,0.81,-0.16,-0.24,-0.51,1307.25,0,0,158.61,-75.8703808,39.0841632,1287.16
1922.26,2,8.12,-3.94,-4.3,5.65,0.82,-0.03,-0.33,-0.48,1310.35,0,0,158.61,-75.8703808,39.0841632,1287.16
1922.37,2,12.34,-5.74,-3.61,10.31,0.8,0.1,-0.4,-0.43,1303.53,0,0,158.61,-75.8703808,39.0841632,1287.16
1922.48,2,10.22,-2.34,-1.57,9.82,0.76,0.22,-0.46,-0.4,1297.66,0,0,158.61,-75.8703808,39.0841632,1287.16
1922.58,2,11.7,-5.81,-1.73,10.01,0.72,0.3,-0.5,-0.38,1285.65,0,0,158.61,-75.8703808,39.0841632,1287.16
1922.69,2,12.9,6.05,2.44,11.13,0.69,0.34,-0.53,-0.37,1279.16,0,0,158.61,-75.8703808,39.0841632,1287.16
1922.8,2,11.38,0.12,0.11,11.37,0.69,0.35,-0.53,-0.36,1275.44,0,0,158.61,-75.8703808,39.0841632,1287.16
1922.9,2,9.02,-0.7,-0.06,8.99,0.71,0.33,-0.52,-0.35,1274.73,0,0,158.61,-75.8703808,39.0841632,1287.16
1923.01,2,7.82,0.93,-1.38,7.64,0.75,0.29,-0.48,-0.35,1271.15,0,0,158.61,-75.8703808,39.0841632,1287.16
1923.11,2,7.31,-0.41,0.14,7.3,0.79,0.23,-0.43,-0.37,1273.51,0,0,157.31,-75.8703168,39.0840416,1259.89
1923.22,2,10.71,-5.1,-2.36,9.12,0.83,0.14,-0.37,-0.4,1274.58,0,0,157.31,-75.8703168,39.0840416,1259.89
1923.33,2,8.99,-1.7,-0.69,8.81,0.84,0.05,-0.31,-0.43,1275.96,0,0,157.31,-75.8703168,39.0840416,1259.89
1923.44,2,12.8,-2.69,0.43,12.51,0.84,-0.06,-0.26,-0.48,1276.79,0,0,157.31,-75.8703168,39.0840416,1259.89
1923.54,2,9.12,0.08,1.62,8.98,0.81,-0.16,-0.21,-0.52,1272.04,0,0,157.31,-75.8703168,39.0840416,1259.89
1923.65,2,10.37,1.02,1.53,10.21,0.77,-0.26,-0.17,-0.56,1268.51,0,0,157.31,-75.8703168,39.0840416,1259.89
1923.75,2,6.3,1.85,1.04,5.93,0.73,-0.34,-0.13,-0.58,1255.01,0,0,157.31,-75.8703168,39.0840416,1259.89
1923.86,2,9.12,1.45,1.72,8.83,0.7,-0.41,-0.09,-0.58,1253.37,0,0,157.31,-75.8703168,39.0840416,1259.89
1923.96,2,8.68,1.44,1.1,8.49,0.68,-0.46,-0.05,-0.57,1249.21,0,0,157.31,-75.8703168,39.0840416,1259.89
1924.07,2,6.97,-4,-2.67,5.04,0.68,-0.48,-0.03,-0.54,1245.9,0,0,157.31,-75.8703168,39.0840416,1259.89
1924.24,2,14.9,-2.35,0.94,14.68,0.73,-0.45,-0.02,-0.51,1239.55,0,0,157.74,-75.8702464,39.0838976,1227.2
1924.35,2,15.73,-6.38,-2.34,14.19,0.77,-0.39,-0.04,-0.51,1240.99,0,0,157.74,-75.8702464,39.0838976,1227.2
1924.45,2,12.52,-3.66,-1.96,11.82,0.8,-0.3,-0.08,-0.52,1239.56,0,0,157.74,-75.8702464,39.0838976,1227.2
1924.56,2,9,-1.13,-0.28,8.93,0.81,-0.19,-0.14,-0.53,1245.59,0,0,157.74,-75.8702464,39.0838976,1227.2
1924.66,2,12.76,-5.15,-1.98,11.51,0.81,-0.08,-0.22,-0.54,1245.94,0,0,157.74,-75.8702464,39.0838976,1227.2
1924.77,2,8.03,-0.43,-0.35,8.02,0.79,0.02,-0.31,-0.53,1247.1,0,0,157.74,-75.8702464,39.0838976,1227.2
1924.88,2,7.57,-2.17,-2.35,6.86,0.75,0.11,-0.39,-0.52,1240.84,0,0,157.74,-75.8702464,39.0838976,1227.2
1924.98,2,9.32,-3.15,-1.48,8.65,0.72,0.16,-0.45,-0.5,1223.37,0,0,157.74,-75.8702464,39.0838976,1227.2
1925.09,2,7.95,4.82,-0.88,6.26,0.69,0.22,-0.49,-0.48,1215.54,0,0,157.74,-75.8702464,39.0838976,1227.2
1925.26,2,9.21,0.78,-0.16,9.18,0.68,0.27,-0.5,-0.46,1212.39,0,0,158.65,-75.8701888,39.083776,1199.57
1925.37,2,12.7,-0.9,0.62,12.66,0.7,0.28,-0.48,-0.45,1209.53,0,0,158.65,-75.8701888,39.083776,1199.57
1925.47,2,12.5,-3.23,0.66,12.05,0.74,0.25,-0.45,-0.44,1210.7,0,0,158.65,-75.8701888,39.083776,1199.57
1925.58,2,7.84,-4.36,-1.14,6.42,0.78,0.18,-0.42,-0.43,1211.71,0,0,158.65,-75.8701888,39.083776,1199.57
1925.69,2,6.88,-1.2,-0.92,6.72,0.8,0.08,-0.39,-0.44,1204.3,0,0,158.65,-75.8701888,39.083776,1199.57
1925.8,2,8.39,-4.15,-3.68,6.3,0.81,-0.02,-0.35,-0.47,1202.09,0,0,158.65,-75.8701888,39.083776,1199.57
1925.93,2,7.61,-1.86,-1.32,7.26,0.8,-0.14,-0.29,-0.52,1202.22,0,0,158.65,-75.8701888,39.083776,1199.57
1926.04,2,8.5,-2.12,0.4,8.23,0.78,-0.2,-0.22,-0.55,1199.01,0,0,158.65,-75.8701888,39.083776,1199.57
1926.15,2,10.57,-3.53,0.74,9.93,0.76,-0.25,-0.15,-0.59,1194.57,0,0,158.65,-75.8701888,39.083776,1199.57
1926.27,2,12.65,-6.31,0.07,10.96,0.73,-0.28,-0.09,-0.61,1186.06,0,0,161.51,-75.8701312,39.0836512,1171.66
